timestamp,block,agentId,reviewer,feedbackIndex,claimNetwork,onQueryableChain,claimTxHash,txExistsOnCelo,paymentVerified,paymentAttributed,partiesContradicted,amount,symbol,decimals,token,declaredFrom,declaredTo,transferFrom,transferTo,transferCount,note,partyNote,feedbackURI
"2026-08-23T13:38:00.000Z","75591522","9723","0x103040545AC5031A11E8C03dd11324C7333a13C7","1","celo","true","0x16153863376dd14c4958ee0b33e2ea1075ed59a02c32067a51c9d53559c01ffa","false","false","false","false","","","","","","0x46bdfd8256ceeb3325725cb3b81701c3e2e32ebd","","","0","transaction not found on chain","no settlement transfer to attribute","https://execution.market/feedback/7e399d64-37da-45f8-8b33-838d5fad57cb/worker_rating_1787492278.json"
"2026-08-23T13:39:44.000Z","75591626","9734","0x103040545AC5031A11E8C03dd11324C7333a13C7","20","celo","true","0xbb3b9e1d1100eea3814e0ca9db6bf8b976e8e16c4c092eeb703b156da6034dd0","false","false","false","false","","","","","","0xfa1c6ff4ede5a8290b292f40bb7ad0fbcb1c65d1","","","0","transaction not found on chain","no settlement transfer to attribute","https://execution.market/feedback/e13ee1e8-9c6c-43fb-8225-5119d5a41b20/worker_rating_1787492382.json"
"2026-08-23T16:10:59.000Z","75600701","9733","0x103040545AC5031A11E8C03dd11324C7333a13C7","16","celo","true","0xf213ae03e791653438027cdab3a2265aced4b690b3d5eebe0b21fd10bcdee56a","false","false","false","false","","","","","","0x3aebb73a33377f0d6fc2195f83559635adee8408","","","0","transaction not found on chain","no settlement transfer to attribute","https://execution.market/feedback/7ec2a36e-b5af-4f03-8a22-b27fc1391554/worker_rating_1787501457.json"
"2026-08-23T16:57:20.000Z","75603482","9733","0x103040545AC5031A11E8C03dd11324C7333a13C7","17","celo","true","0x56bfca00dc9a2d9aaa6716a961eb98d32cf07f86e51f008249bfb737859ca914","false","false","false","false","","","","","","0x3aebb73a33377f0d6fc2195f83559635adee8408","","","0","transaction not found on chain","no settlement transfer to attribute","https://execution.market/feedback/19696af6-3b59-4373-8a1f-feb740c3157b/worker_rating_1787504238.json"
"2026-08-23T18:08:41.000Z","75607763","9734","0x103040545AC5031A11E8C03dd11324C7333a13C7","21","celo","true","0xe65eef179ee1701da49cf6538c0fa67be454cfb4ec8d6ff39ff19abbd8233339","false","false","false","false","","","","","","","","","0","transaction not found on chain","no settlement transfer to attribute","https://execution.market/feedback/92e59642-2747-441b-9e40-2bfb6b0b1934/agent_rating_1787508519.json"
"2026-08-23T18:10:32.000Z","75607874","9734","0x103040545AC5031A11E8C03dd11324C7333a13C7","22","celo","true","0x5d6a1c13bfee85646ee59f4de8e3be6443cacbd4cc6d5def24e18d3b39c8192d","false","false","false","false","","","","","","0xfa1c6ff4ede5a8290b292f40bb7ad0fbcb1c65d1","","","0","transaction not found on chain","no settlement transfer to attribute","https://execution.market/feedback/9caee2d6-c870-43b7-811a-0319ccbddc8b/worker_rating_1787508630.json"
"2026-08-23T19:28:58.000Z","75612580","9733","0x103040545AC5031A11E8C03dd11324C7333a13C7","18","celo","true","0x8f11ab682716cf58af9eba3838a2b3eb694416a3fdbdb2eaf5a916300b68a961","false","false","false","false","","","","","","0x3aebb73a33377f0d6fc2195f83559635adee8408","","","0","transaction not found on chain","no settlement transfer to attribute","https://execution.market/feedback/2d3c5ce0-1a42-4f10-929e-ec58725502e1/worker_rating_1787513336.json"
"2026-08-23T19:32:46.000Z","75612808","9734","0x103040545AC5031A11E8C03dd11324C7333a13C7","23","celo","true","0x8f11ab682716cf58af9eba3838a2b3eb694416a3fdbdb2eaf5a916300b68a961","false","false","false","false","","","","","","","","","0","transaction not found on chain","no settlement transfer to attribute","https://execution.market/feedback/2d3c5ce0-1a42-4f10-929e-ec58725502e1/agent_rating_1787513564.json"
"2026-08-23T19:35:03.000Z","75612945","9733","0x103040545AC5031A11E8C03dd11324C7333a13C7","19","celo","true","0x7385bd5f89cb7204baf7d0ba4830ec7309f85eeac827b35729a87556394ce93f","false","false","false","false","","","","","","0x3aebb73a33377f0d6fc2195f83559635adee8408","","","0","transaction not found on chain","no settlement transfer to attribute","https://execution.market/feedback/334d5ca6-ddf3-4931-b1ff-d54c40bb047d/worker_rating_1787513700.json"
"2026-08-23T20:22:03.000Z","75615765","9734","0x103040545AC5031A11E8C03dd11324C7333a13C7","24","celo","true","0x94b53fc9c5a3fcc9c78153206554e2d57611f6add3eb15bb6e1820f7915ce703","false","false","false","false","","","","","","","","","0","transaction not found on chain","no settlement transfer to attribute","https://execution.market/feedback/7d352da4-85be-4a0e-9327-185c40425fa7/agent_rating_1787516521.json"
"2026-08-23T22:52:16.000Z","75624778","9733","0x103040545AC5031A11E8C03dd11324C7333a13C7","20","celo","true","0x19a87d2686be49e72d80d0b203727ffa7faa2286c2e6bb55b6089cd3099c442d","false","false","false","false","","","","","","0x3aebb73a33377f0d6fc2195f83559635adee8408","","","0","transaction not found on chain","no settlement transfer to attribute","https://execution.market/feedback/a04f2c24-ca8d-4b2a-8db1-53da36c9ebd2/worker_rating_1787525534.json"
"2026-08-23T23:15:21.000Z","75626163","9734","0x103040545AC5031A11E8C03dd11324C7333a13C7","25","celo","true","0x602d3026cc851f7080211449d0a54a69d1d45265a8211672f9de4b6e74140c96","false","false","false","false","","","","","","","","","0","transaction not found on chain","no settlement transfer to attribute","https://execution.market/feedback/b08cdc69-765e-48b9-a9df-1d2a42cdb063/agent_rating_1787526919.json"
"2026-08-24T00:14:18.000Z","75629700","9733","0x103040545AC5031A11E8C03dd11324C7333a13C7","21","celo","true","0x78751ba5d02b01b965083d7efb7e39f22c5ffd7e9a2218850ec45eb33ec06ef7","false","false","false","false","","","","","","0x3aebb73a33377f0d6fc2195f83559635adee8408","","","0","transaction not found on chain","no settlement transfer to attribute","https://execution.market/feedback/b16aa0f1-2d21-4269-a1b6-8fb4bbf3e5c3/worker_rating_1787530456.json"
"2026-08-24T00:22:19.000Z","75630181","9734","0x103040545AC5031A11E8C03dd11324C7333a13C7","26","celo","true","0x8f51f62940d37570641eb4205e164a0754ed42e9e55b4e8729e43b4e64897892","false","false","false","false","","","","","","0xfa1c6ff4ede5a8290b292f40bb7ad0fbcb1c65d1","","","0","transaction not found on chain","no settlement transfer to attribute","https://execution.market/feedback/496a15f0-ab7e-4ba3-abf7-c8fb3086d9d1/worker_rating_1787530937.json"
"2026-08-24T00:42:37.000Z","75631399","9734","0x103040545AC5031A11E8C03dd11324C7333a13C7","27","celo","true","0x988ef3b3f76c83cb76b53a4b1cd1f0f4eeb7da0c3c7c8fd49afcb26a38e41ea7","false","false","false","false","","","","","","","","","0","transaction not found on chain","no settlement transfer to attribute","https://execution.market/feedback/f8fead37-1069-4879-b062-48ad208bb9b2/agent_rating_1787532155.json"
"2026-08-24T01:47:16.000Z","75635278","9734","0x103040545AC5031A11E8C03dd11324C7333a13C7","28","celo","true","0x04f74913f2b6994c74fb5fe4929e801bc9bcab1a9cccbf73685134f53f9aeae8","false","false","false","false","","","","","","","","","0","transaction not found on chain","no settlement transfer to attribute","https://execution.market/feedback/a1b8ccdf-1f62-4949-946c-99f17f2dc7d8/agent_rating_1787536034.json"
"2026-08-24T02:45:12.000Z","75638754","9742","0x103040545AC5031A11E8C03dd11324C7333a13C7","18","celo","true","0x4ee81ee18cec3aabbc6fbf5983c6196f50e8bc2f867864a1b884c87ad23a4dff","false","false","false","false","","","","","","0x945659f0eb9c34487b0c0f61ed7e9d279ace8f09","","","0","transaction not found on chain","no settlement transfer to attribute","https://execution.market/feedback/16fe8001-14c9-4293-ac19-304728d99b81/worker_rating_1787539510.json"
"2026-08-24T02:45:35.000Z","75638777","9734","0x103040545AC5031A11E8C03dd11324C7333a13C7","29","celo","true","0xbd04fe61191f6dd8ebb1bffaf8f8629098ad0ef351e00c61ab69e2a98bcfd72a","false","false","false","false","","","","","","","","","0","transaction not found on chain","no settlement transfer to attribute","https://execution.market/feedback/8da938a9-f945-40f0-b252-7c96cb4f613a/agent_rating_1787539532.json"
"2026-08-24T02:58:02.000Z","75639524","9742","0x103040545AC5031A11E8C03dd11324C7333a13C7","19","celo","true","0x8de1b2c167526dc51b3f0fa5422dc5063f1948c97c70be7b0f784e58e7aad1d2","false","false","false","false","","","","","","0x945659f0eb9c34487b0c0f61ed7e9d279ace8f09","","","0","transaction not found on chain","no settlement transfer to attribute","https://execution.market/feedback/cbc1228c-eca6-4a27-9344-a43abfc7dbcc/worker_rating_1787540279.json"
"2026-08-24T03:02:31.000Z","75639793","9742","0x103040545AC5031A11E8C03dd11324C7333a13C7","20","celo","true","0x26c473717aac88679e83d949bdb7f6efc254a4656ef8d49e18dd65b5d49ca266","false","false","false","false","","","","","","0x945659f0eb9c34487b0c0f61ed7e9d279ace8f09","","","0","transaction not found on chain","no settlement transfer to attribute","https://execution.market/feedback/115a44f8-1536-4943-ab7e-9a8ffcb04e02/worker_rating_1787540549.json"
"2026-08-24T03:04:45.000Z","75639927","9733","0x103040545AC5031A11E8C03dd11324C7333a13C7","22","celo","true","0xbfae1d8f42832048aae4071057dda9594e097bd98d4ef4c5230120b72da76b14","false","false","false","false","","","","","","","","","0","transaction not found on chain","no settlement transfer to attribute","https://execution.market/feedback/d4f1316f-080e-4b92-875a-75ec1b89b2e1/agent_rating_1787540683.json"
"2026-08-24T03:21:08.000Z","75640910","9742","0x103040545AC5031A11E8C03dd11324C7333a13C7","21","celo","true","0x3af948ccfc29c879a41c1252f857147277adb2b1c0c5ddf11b3b787027b5544b","false","false","false","false","","","","","","0x945659f0eb9c34487b0c0f61ed7e9d279ace8f09","","","0","transaction not found on chain","no settlement transfer to attribute","https://execution.market/feedback/e36724cb-4836-45dd-8705-bbbc84ffebab/worker_rating_1787541666.json"
"2026-08-24T03:26:52.000Z","75641254","9733","0x103040545AC5031A11E8C03dd11324C7333a13C7","23","celo","true","0xae4452d1a327ee5568f99cc6efcb620a0f94048dfd16a0d0ad44ce6f2119c76c","false","false","false","false","","","","","","","","","0","transaction not found on chain","no settlement transfer to attribute","https://execution.market/feedback/2e4c1668-1049-4a93-abbd-40537081408b/agent_rating_1787542010.json"
"2026-08-24T04:11:48.000Z","75643950","9742","0x103040545AC5031A11E8C03dd11324C7333a13C7","22","celo","true","0x10548ecc0f7fa5f4d4a6876ecbe3f762e98b8c865993ddc8d77d5f7ab0cf80d1","false","false","false","false","","","","","","0x945659f0eb9c34487b0c0f61ed7e9d279ace8f09","","","0","transaction not found on chain","no settlement transfer to attribute","https://execution.market/feedback/f8ca3947-d21a-4866-8dc3-eaf5fed1ba74/worker_rating_1787544706.json"
"2026-08-24T04:25:07.000Z","75644749","9733","0x103040545AC5031A11E8C03dd11324C7333a13C7","24","celo","true","0x0658829049869dde0ef9103490bbb42863e2e6adf7717edc38cbbaed2dbcc108","false","false","false","false","","","","","","0x3aebb73a33377f0d6fc2195f83559635adee8408","","","0","transaction not found on chain","no settlement transfer to attribute","https://execution.market/feedback/04b77f86-87c7-4d52-bc1a-420c08431e91/worker_rating_1787545505.json"
"2026-08-24T04:39:04.000Z","75645586","9734","0x103040545AC5031A11E8C03dd11324C7333a13C7","30","celo","true","0xffd1532daf43742c95103c8019e31ebac13a09ec3a411600b2a8720db3a690c5","false","false","false","false","","","","","","0xfa1c6ff4ede5a8290b292f40bb7ad0fbcb1c65d1","","","0","transaction not found on chain","no settlement transfer to attribute","https://execution.market/feedback/2c2761e8-7e34-45dd-8cdf-7187c27cb5dc/worker_rating_1787546342.json"
"2026-08-24T04:40:21.000Z","75645663","9742","0x103040545AC5031A11E8C03dd11324C7333a13C7","23","celo","true","0x6bc413a9fc7c54e3a9a6d558ed24389b928099ca83b06dbb7dd6862625785271","false","false","false","false","","","","","","","","","0","transaction not found on chain","no settlement transfer to attribute","https://execution.market/feedback/bb652dc6-1fb4-411f-9b7a-5d35c487d514/agent_rating_1787546419.json"
"2026-08-24T04:56:00.000Z","75646602","9742","0x103040545AC5031A11E8C03dd11324C7333a13C7","24","celo","true","0xade669a288d1d38ae43d8133117c4819b48ad2dfaf1696ffbd78256c750c8981","false","false","false","false","","","","","","","","","0","transaction not found on chain","no settlement transfer to attribute","https://execution.market/feedback/a7421681-aa84-4c42-a24d-56d680f15595/agent_rating_1787547358.json"
"2026-08-24T05:44:48.000Z","75649530","9742","0x103040545AC5031A11E8C03dd11324C7333a13C7","25","celo","true","0x62b092a273e8df4ac262b254d2a210ae742e328864a63fda0f6c4934752c5da6","false","false","false","false","","","","","","","","","0","transaction not found on chain","no settlement transfer to attribute","https://execution.market/feedback/d9aa7589-fae4-4448-9428-895a96090c29/agent_rating_1787550285.json"
"2026-08-24T06:05:16.000Z","75650758","9734","0x103040545AC5031A11E8C03dd11324C7333a13C7","31","celo","true","0x1eb5b978697f66c9c2258be91577e7ffcd8f0ad5a76d63855a3c887f8c026d33","false","false","false","false","","","","","","","","","0","transaction not found on chain","no settlement transfer to attribute","https://execution.market/feedback/9cbcd4fe-5f23-4398-93e6-89e7ccea92b1/agent_rating_1787551513.json"
"2026-08-24T06:33:03.000Z","75652425","9723","0x103040545AC5031A11E8C03dd11324C7333a13C7","2","celo","true","0x363c56417b01a7e35a74bb96baab9f006a3a552701837184147245aeec05119f","false","false","false","false","","","","","","","","","0","transaction not found on chain","no settlement transfer to attribute","https://execution.market/feedback/b6bd8065-2654-455d-8e18-9122acdf173a/agent_rating_1787553181.json"
"2026-08-24T06:33:56.000Z","75652478","9723","0x103040545AC5031A11E8C03dd11324C7333a13C7","3","celo","true","0x363c56417b01a7e35a74bb96baab9f006a3a552701837184147245aeec05119f","false","false","false","false","","","","","","","","","0","transaction not found on chain","no settlement transfer to attribute","https://execution.market/feedback/b6bd8065-2654-455d-8e18-9122acdf173a/agent_rating_1787553234.json"
"2026-08-24T06:42:32.000Z","75652994","9733","0x103040545AC5031A11E8C03dd11324C7333a13C7","25","celo","true","0x5fb6d16cd8c6fc03f88e3e3fcf7fd39664f61597797304dc109f8e7d0b8cfd9d","false","false","false","false","","","","","","0x3aebb73a33377f0d6fc2195f83559635adee8408","","","0","transaction not found on chain","no settlement transfer to attribute","https://execution.market/feedback/da0e38f6-720b-493f-9c06-fa9ca0272135/worker_rating_1787553750.json"
"2026-08-24T07:17:42.000Z","75655104","9779","0x103040545AC5031A11E8C03dd11324C7333a13C7","1","celo","true","0xd4163715bb9a4283f083a5eba67ef010966e9174371f7df151fd75b1d799b4bf","false","false","false","false","","","","","","0x7a729393d3854a6b85f84a86f62e19f74f4234f7","","","0","transaction not found on chain","no settlement transfer to attribute","https://execution.market/feedback/ea04d497-7fa2-4211-addf-8493ff15a039/worker_rating_1787555860.json"
"2026-08-24T08:04:35.000Z","75657917","9733","0x103040545AC5031A11E8C03dd11324C7333a13C7","26","celo","true","0x5722db8809eec55c0969eb687bb219160eb89a55ee7f5bdeacb076ce4fd2280a","true","true","false","true","17400","USDC","6","0xcebA9300f2b948710d2653dD7B07f33A8B32118C","","","0x70eccf56e2e332216658a238b145305661f697b7","0xd5791860ca10a6f39749fb499931c79c7c35071a","2","","payer is not the reviewer; payee is not the agent owner; settlement touches neither the reviewer nor the agent owner","https://execution.market/feedback/4fd17da8-0b72-415f-bb20-8273f7c1d3bc/agent_rating_1787558673.json"
"2026-08-24T08:21:23.000Z","75658925","9734","0x103040545AC5031A11E8C03dd11324C7333a13C7","32","celo","true","0x939aa47cea139fc471ae4e034fce6f7f306c3ed7353c35459bb5a52d4b802f5e","true","true","false","true","17400","USDC","6","0xcebA9300f2b948710d2653dD7B07f33A8B32118C","","","0x70eccf56e2e332216658a238b145305661f697b7","0x3aebb73a33377f0d6fc2195f83559635adee8408","2","","payer is not the reviewer; payee is not the agent owner; settlement touches neither the reviewer nor the agent owner","https://execution.market/feedback/ffb3f01c-0c11-450e-91b3-ef0c61451d73/agent_rating_1787559681.json"
